563995271,78742208893,G39324,Compatible,2591,0.06%,4.28%,4,,
557138281,681131159616,G39324,Compatible,2543,0.06%,4.28%,4,,
554867757,58000003415,G39324,Compatible,2406,0.06%,4.28%,4,,
553524870,70982010243,G39324,Compatible,2391,0.05%,4.28%,4,,
556932677,74108133854,G39324,Compatible,2211,0.05%,4.28%,4,,
1049542,76171601551,G39324,Compatible,2173,0.05%,4.28%,4,,
4463264,883096075455,G39324,Compatible,2089,0.05%,4.28%,4,,
552367951,47701001844,G39324,Compatible,2050,0.05%,4.28%,4,,
556711032,672935108269,G39324,Compatible,2035,0.05%,4.28%,4,,
260042472,885131788788,G39324,Compatible,1845,0.04%,4.28%,4,,
556834810,300410103859,G39324,Compatible,1826,0.04%,4.28%,4,,
550268358,51141347004,G39324,Compatible,1732,0.04%,4.28%,4,,
557880874,731855023042,G39324,Compatible,1714,0.04%,4.28%,4,,
554521957,735282441677,G39324,Compatible,1695,0.04%,4.28%,4,,
554782900,651080594516,G39324,Compatible,1684,0.04%,4.28%,4,,
552605300,51135806449,G39324,Compatible,1637,0.04%,4.28%,4,,
1093882,76171320551,G39324,Compatible,1609,0.04%,4.28%,4,,
563027340,32700993948,G39324,Compatible,1580,0.04%,4.28%,4,,
563027342,32700992828,G39324,Compatible,1576,0.04%,4.28%,4,,
280013,70942122863,G39324,Compatible,1465,0.03%,4.28%,4,,
1465764,16346900317,G39324,Compatible,1451,0.03%,4.28%,4,,
555609827,74523491843,G39324,Compatible,1424,0.03%,4.28%,4,,
566074358,35000458278,G39324,Compatible,1418,0.03%,4.28%,4,,
557348907,71641125636,G39324,Compatible,1410,0.03%,4.28%,4,,
553900543,39166123872,G39324,Compatible,1392,0.03%,4.28%,4,,
550268354,51141346939,G39324,Compatible,1338,0.03%,4.28%,4,,
554782251,840040101035,G39324,Compatible,1317,0.03%,4.28%,4,,
554891035,35000444417,G39324,Compatible,1315,0.03%,4.28%,4,,
550743408,78371905514,G39324,Compatible,1289,0.03%,4.28%,4,,
556290136,841058050650,G39324,Compatible,1255,0.03%,4.28%,4,,
551787944,735282241888,G39324,Compatible,1237,0.03%,4.28%,4,,
552805188,887276689784,G39324,Compatible,1212,0.03%,4.28%,4,,
554521958,735282441660,G39324,Compatible,1208,0.03%,4.28%,4,,
1173249,51141345475,G39324,Compatible,1206,0.03%,4.28%,4,,
554496596,761253868150,G39324,Compatible,1197,0.03%,4.28%,4,,
1465757,16346900270,G39324,Compatible,1197,0.03%,4.28%,4,,
553366258,51131913868,G39324,Compatible,1188,0.03%,4.28%,4,,
802713,32700125141,G39324,Compatible,1152,0.03%,4.28%,4,,
222598,47701001233,G39324,Compatible,1151,0.03%,4.28%,4,,
553404781,71400019435,G39324,Compatible,1140,0.03%,4.28%,4,,
556289940,841058022459,G39324,Compatible,1138,0.03%,4.28%,4,,
550335972,39166116591,G39324,Compatible,1125,0.03%,4.28%,4,,
555053343,885131628152,G39324,Compatible,1119,0.03%,4.28%,4,,
554496598,761253868143,G39324,Compatible,1108,0.03%,4.28%,4,,
551930174,25715670546,G39324,Compatible,1108,0.03%,4.28%,4,,
1465732,16346900287,G39324,Compatible,1107,0.03%,4.28%,4,,
556735777,42825674127,G39324,Compatible,1092,0.03%,4.28%,4,,
556128284,76711089450,G39324,Compatible,1079,0.02%,4.28%,4,,
551740799,28995213922,G39324,Compatible,1070,0.02%,4.28%,4,,
556290127,841058022442,G39324,Compatible,1068,0.02%,4.28%,4,,
2614453,735282100628,G39324,Compatible,1065,0.02%,4.28%,4,,
556735781,42825674158,G39324,Compatible,1056,0.02%,4.28%,4,,
554896166,72902006312,G39324,Compatible,1054,0.02%,4.28%,4,,
554494857,48526011100,G39324,Compatible,1050,0.02%,4.28%,4,,
554894904,651080258517,G39324,Compatible,1029,0.02%,4.28%,4,,
566074364,35000458247,G39324,Compatible,1023,0.02%,4.28%,4,,
553314300,885131629111,G39324,Compatible,1015,0.02%,4.28%,4,,
551964549,47701003602,G39324,Compatible,1013,0.02%,4.28%,4,,
293835,766878001920,G39324,Compatible,1008,0.02%,4.28%,4,,
556644152,681131145718,G39324,Compatible,1002,0.02%,4.28%,4,,
554050595,766878502021,G39324,Compatible,974,0.02%,4.28%,4,,
550268352,51141346953,G39324,Compatible,972,0.02%,4.28%,4,,
564801979,681131171403,G39324,Compatible,961,0.02%,4.28%,4,,
554633259,651080066518,G39324,Compatible,961,0.02%,4.28%,4,,
551019191,79625400908,G39324,Compatible,955,0.02%,4.28%,4,,
552145279,25634218850,G39324,Compatible,955,0.02%,4.28%,4,,
564801981,681131172967,G39324,Compatible,936,0.02%,4.28%,4,,
562964874,96506202529,G39324,Compatible,932,0.02%,4.28%,4,,
555135073,71534139580,G39324,Compatible,924,0.02%,4.28%,4,,
554672263,71444367141,G39324,Compatible,915,0.02%,4.28%,4,,
554103554,76308723644,G39324,Compatible,912,0.02%,4.28%,4,,
550284455,46501017697,G39324,Compatible,900,0.02%,4.28%,4,,
551844584,885131624574,G39324,Compatible,899,0.02%,4.28%,4,,
554144124,46501001146,G39324,Compatible,897,0.02%,4.28%,4,,
563995212,78742208831,G39324,Compatible,894,0.02%,4.28%,4,,
554869036,96506400079,G39324,Compatible,889,0.02%,4.28%,4,,
565257520,786306096830,G39324,Compatible,882,0.02%,4.28%,4,,
553816979,841058022015,G39324,Compatible,877,0.02%,4.28%,4,,
260042381,72239003220,G39324,Compatible,871,0.02%,4.28%,4,,
556834527,42825674066,G39324,Compatible,864,0.02%,4.28%,4,,
554714678,71444142762,G39324,Compatible,852,0.02%,4.28%,4,,
554672258,71444367417,G39324,Compatible,849,0.02%,4.28%,4,,
1465750,16346900300,G39324,Compatible,841,0.02%,4.28%,4,,
557307674,838623301699,G39324,Compatible,837,0.02%,4.28%,4,,
559376154,885131787606,G39324,Compatible,824,0.02%,4.28%,4,,
564801975,681131172950,G39324,Compatible,819,0.02%,4.28%,4,,
563379814,46501936561,G39324,Compatible,804,0.02%,4.28%,4,,
564801980,681131172974,G39324,Compatible,783,0.02%,4.28%,4,,
550026007,735282154287,G39324,Compatible,777,0.02%,4.28%,4,,
1132380,39166113101,G39324,Compatible,770,0.02%,4.28%,4,,
280445,35000687838,G39324,Compatible,753,0.02%,4.28%,4,,
553250943,841058007296,G39324,Compatible,752,0.02%,4.28%,4,,
554891558,766878012018,G39324,Compatible,748,0.02%,4.28%,4,,
260042395,72239003329,G39324,Compatible,744,0.02%,4.28%,4,,
554991827,47213926529,G39324,Compatible,738,0.02%,4.28%,4,,
554103542,51141409498,G39324,Compatible,738,0.02%,4.28%,4,,
558277167,848061039689,G39324,Compatible,723,0.02%,4.28%,4,,
282545,766878000800,G39324,Compatible,712,0.02%,4.28%,4,,
554991823,47213926512,G39324,Compatible,709,0.02%,4.28%,4,,
289753,19663004195,G39324,Compatible,696,0.02%,4.28%,4,,
550749413,51141904825,G39324,Compatible,676,0.02%,4.28%,4,,
1136089,51131769083,G39324,Compatible,675,0.02%,4.28%,4,,
554991825,47213926543,G39324,Compatible,668,0.02%,4.28%,4,,
5244719,943372318,G39324,Compatible,666,0.02%,4.28%,4,,
553566518,766878200668,G39324,Compatible,635,0.01%,4.28%,4,,
1050450,76171320896,G39324,Compatible,625,0.01%,4.28%,4,,
550192261,14007764056,G39324,Compatible,606,0.01%,4.28%,4,,
554144130,46501127006,G39324,Compatible,580,0.01%,4.28%,4,,
563379876,46501936592,G39324,Compatible,577,0.01%,4.28%,4,,
554991824,47213926536,G39324,Compatible,568,0.01%,4.28%,4,,
280434,35000687821,G39324,Compatible,566,0.01%,4.28%,4,,
289789,19663006007,G39324,Compatible,561,0.01%,4.28%,4,,
1173200,51141345451,G39324,Compatible,559,0.01%,4.28%,4,,
551679512,71534129215,G39324,Compatible,549,0.01%,4.28%,4,,
558277164,848061041156,G39324,Compatible,546,0.01%,4.28%,4,,
811029,26851841289,G39324,Compatible,540,0.01%,4.28%,4,,
550485108,51141357577,G39324,Compatible,525,0.01%,4.28%,4,,
550988632,51141959092,G39324,Compatible,524,0.01%,4.28%,4,,
270893,72902006299,G39324,Compatible,486,0.01%,4.28%,4,,
556151224,42825662148,G39324,Compatible,469,0.01%,4.28%,4,,
297732,47701002032,G39324,Compatible,463,0.01%,4.28%,4,,
562739192,839186088522,G39324,Compatible,460,0.01%,4.28%,4,,
260042633,885131760999,G39324,Compatible,435,0.01%,4.28%,4,,
554496599,761253868174,G39324,Compatible,432,0.01%,4.28%,4,,
553566517,766878002705,G39324,Compatible,408,0.01%,4.28%,4,,
551806047,46501085481,G39324,Compatible,367,0.01%,4.28%,4,,
554991829,47213926505,G39324,Compatible,355,0.01%,4.28%,4,,
554103550,76308723590,G39324,Compatible,348,0.01%,4.28%,4,,
555282354,73650015021,G39324,Compatible,345,0.01%,4.28%,4,,
556289520,841058015987,G39324,Compatible,336,0.01%,4.28%,4,,
553097098,885306344924,G39324,Compatible,329,0.01%,4.28%,4,,
554496597,761253704885,G39324,Compatible,293,0.01%,4.28%,4,,
1173232,51141345437,G39324,Compatible,289,0.01%,4.28%,4,,
553341649,766878501680,G39324,Compatible,282,0.01%,4.28%,4,,
550131617,786306098971,G39324,Compatible,277,0.01%,4.28%,4,,
554103557,76308723583,G39324,Compatible,265,0.01%,4.28%,4,,
550268362,51141347066,G39324,Compatible,258,0.01%,4.28%,4,,
558277166,848061040982,G39324,Compatible,254,0.01%,4.28%,4,,
565653683,38257756104,G39324,Compatible,183,0.00%,4.28%,4,,
564668030,681131169547,G39324,Compatible,169,0.00%,4.28%,4,,
564668037,681131176378,G39324,Compatible,167,0.00%,4.28%,4,,
289774,19663005192,G39324,Compatible,144,0.00%,4.28%,4,,
555517876,48526061440,G39324,Compatible,143,0.00%,4.28%,4,,
555125611,849108011408,G39324,Compatible,141,0.00%,4.28%,4,,
553418821,51141599854,G39324,Compatible,135,0.00%,4.28%,4,,
557004414,883096566731,G39324,Compatible,132,0.00%,4.28%,4,,
554158156,46501402165,G39324,Compatible,121,0.00%,4.28%,4,,
550268356,51141347035,G39324,Compatible,119,0.00%,4.28%,4,,
556324403,883096487340,G39324,Compatible,118,0.00%,4.28%,4,,
554144105,46501127105,G39324,Compatible,96,0.00%,4.28%,4,,
226958,35000689863,G39324,Compatible,91,0.00%,4.28%,4,,
563242047,883096600404,G39324,Compatible,90,0.00%,4.28%,4,,
556835148,20748982758,G39324,Compatible,68,0.00%,4.28%,4,,
556835155,20748983168,G39324,Compatible,62,0.00%,4.28%,4,,
206624,19663076376,G39324,Compatible,60,0.00%,4.28%,4,,
556324391,883096487227,G39324,Compatible,44,0.00%,4.28%,4,,
563400987,616960227052,G39324,Compatible,40,0.00%,4.28%,4,,
556134685,885131620248,G39324,Compatible,14,0.00%,4.28%,4,,
554050619,766878001265,G39324,Compatible,11,0.00%,4.28%,4,,
551758469,616960064770,G39324,Compatible,10,0.00%,4.28%,4,,
551675840,616960064763,G39324,Compatible,7,0.00%,4.28%,4,,
551756040,616960066132,G39324,Compatible,4,0.00%,4.28%,4,,
556386200,883096536802,G39324,Compatible,3,0.00%,4.28%,4,,
355133,71641271746,G39324,Compatible,0,0.00%,4.28%,4,,
276469,309978695301,G0031,Compatible,3811,0.09%,3.28%,4,,
557147316,324208697658,G0031,Compatible,3744,0.09%,3.28%,4,,
554949418,681131071017,G0031,Compatible,3361,0.08%,3.28%,4,,
219624,309978695103,G0031,Compatible,3206,0.07%,3.28%,4,,
556572963,681131699723,G0031,Compatible,2936,0.07%,3.28%,4,,
219652,309978695417,G0031,Compatible,2744,0.06%,3.28%,4,,
556572962,681131016605,G0031,Compatible,2693,0.06%,3.28%,4,,
556219036,73010004559,G0031,Compatible,2423,0.06%,3.28%,4,,
552719195,302993923305,G0031,Compatible,2413,0.06%,3.28%,4,,
558150948,681131837163,G0031,Compatible,2378,0.05%,3.28%,4,,
276212,309978695516,G0031,Compatible,2331,0.05%,3.28%,4,,
231531,309978695349,G0031,Compatible,2288,0.05%,3.28%,4,,
557494996,681131161657,G0031,Compatible,2233,0.05%,3.28%,4,,
4081815,78742054520,G0031,Compatible,2224,0.05%,3.28%,4,,
4009639,300450444271,G0031,Compatible,2202,0.05%,3.28%,4,,
235160,309978695202,G0031,Compatible,2167,0.05%,3.28%,4,,
248315,309978695547,G0031,Compatible,2125,0.05%,3.28%,4,,
556572955,605388987754,G0031,Compatible,1928,0.04%,3.28%,4,,
219666,309978695431,G0031,Compatible,1900,0.04%,3.28%,4,,
245698,309978695479,G0031,Compatible,1844,0.04%,3.28%,4,,
226184,309976623481,G0031,Compatible,1802,0.04%,3.28%,4,,
258512,309976623610,G0031,Compatible,1797,0.04%,3.28%,4,,
562934241,681131779258,G0031,Compatible,1769,0.04%,3.28%,4,,
564256422,681131779302,G0031,Compatible,1722,0.04%,3.28%,4,,
4085985,325866528124,G0031,Compatible,1703,0.04%,3.28%,4,,
556403145,681131837187,G0031,Compatible,1674,0.04%,3.28%,4,,
558150949,681131298001,G0031,Compatible,1611,0.04%,3.28%,4,,
550654899,681131038829,G0031,Compatible,1584,0.04%,3.28%,4,,
4603779,41388097091,G0031,Compatible,1552,0.04%,3.28%,4,,
550021520,300318739129,G0031,Compatible,1552,0.04%,3.28%,4,,
556572958,681131699686,G0031,Compatible,1551,0.04%,3.28%,4,,
277203,309977326039,G0031,Compatible,1550,0.04%,3.28%,4,,
4098581,15594010182,G0031,Compatible,1540,0.04%,3.28%,4,,
276386,309978695509,G0031,Compatible,1531,0.04%,3.28%,4,,
551552871,16500074069,G0031,Compatible,1523,0.03%,3.28%,4,,
550654900,681131038836,G0031,Compatible,1520,0.03%,3.28%,4,,
556182592,73010003705,G0031,Compatible,1470,0.03%,3.28%,4,,
272127,309978695608,G0031,Compatible,1466,0.03%,3.28%,4,,
556572953,605388987761,G0031,Compatible,1439,0.03%,3.28%,4,,
238096,12044010716,G0031,Compatible,1437,0.03%,3.28%,4,,
4027155,354973307513,G0031,Compatible,1380,0.03%,3.28%,4,,
258505,309976623122,G0031,Compatible,1379,0.03%,3.28%,4,,
550546100,681131162678,G0031,Compatible,1370,0.03%,3.28%,4,,
557232281,73010710160,G0031,Compatible,1334,0.03%,3.28%,4,,
552181722,631656604764,G0031,Compatible,1314,0.03%,3.28%,4,,
219717,309977326046,G0031,Compatible,1303,0.03%,3.28%,4,,
550071998,309978456575,G0031,Compatible,1270,0.03%,3.28%,4,,
4043764,41100806765,G0031,Compatible,1264,0.03%,3.28%,4,,
258498,309976623054,G0031,Compatible,1241,0.03%,3.28%,4,,
231524,309978695332,G0031,Compatible,1207,0.03%,3.28%,4,,
555740186,354973328518,G0031,Compatible,1181,0.03%,3.28%,4,,
558150946,681131779333,G0031,Compatible,1162,0.03%,3.28%,4,,
219638,309978695325,G0031,Compatible,1155,0.03%,3.28%,4,,
226208,309976623498,G0031,Compatible,1150,0.03%,3.28%,4,,
4617038,75609019326,G0031,Compatible,1150,0.03%,3.28%,4,,
260224,309978695424,G0031,Compatible,1145,0.03%,3.28%,4,,
283983,309978456278,G0031,Compatible,1139,0.03%,3.28%,4,,
235167,309978695714,G0031,Compatible,1129,0.03%,3.28%,4,,
552815496,16500559405,G0031,Compatible,1125,0.03%,3.28%,4,,
558266800,681131298018,G0031,Compatible,1118,0.03%,3.28%,4,,
276428,309978695707,G0031,Compatible,1118,0.03%,3.28%,4,,
248293,309978695318,G0031,Compatible,1111,0.03%,3.28%,4,,
550757485,75609007446,G0031,Compatible,1095,0.03%,3.28%,4,,
4063878,305730171304,G0031,Compatible,1095,0.03%,3.28%,4,,
4646115,302993923046,G0031,Compatible,1092,0.03%,3.28%,4,,
557232268,73010365193,G0031,Compatible,1076,0.02%,3.28%,4,,
557960546,681131187329,G0031,Compatible,1026,0.02%,3.28%,4,,
4695882,71249152874,G0031,Compatible,1014,0.02%,3.28%,4,,
557232219,73010012172,G0031,Compatible,1000,0.02%,3.28%,4,,
557232205,73010003767,G0031,Compatible,999,0.02%,3.28%,4,,
551788119,16500557203,G0031,Compatible,984,0.02%,3.28%,4,,
550757480,75609000959,G0031,Compatible,981,0.02%,3.28%,4,,
550081385,75609190490,G0031,Compatible,968,0.02%,3.28%,4,,
551750571,300054451712,G0031,Compatible,951,0.02%,3.28%,4,,
299364,72140813062,G0031,Compatible,949,0.02%,3.28%,4,,
551498594,300312234132,G0031,Compatible,927,0.02%,3.28%,4,,
556389079,16500564188,G0031,Compatible,909,0.02%,3.28%,4,,
552478363,300054756527,G0031,Compatible,889,0.02%,3.28%,4,,
558150894,681131187305,G0031,Compatible,877,0.02%,3.28%,4,,
292354,78742071039,G0031,Compatible,811,0.02%,3.28%,4,,
555366044,16500565291,G0031,Compatible,789,0.02%,3.28%,4,,
552814700,300318715109,G0031,Compatible,777,0.02%,3.28%,4,,
550757483,75609000942,G0031,Compatible,776,0.02%,3.28%,4,,
550210211,11509044709,G0031,Compatible,759,0.02%,3.28%,4,,
552198973,300054758651,G0031,Compatible,751,0.02%,3.28%,4,,
552826300,78300070122,G0031,Compatible,747,0.02%,3.28%,4,,
4641037,302993928041,G0031,Compatible,742,0.02%,3.28%,4,,
558150952,681131928229,G0031,Compatible,731,0.02%,3.28%,4,,
551568234,300318736128,G0031,Compatible,730,0.02%,3.28%,4,,
277213,309978695400,G0031,Compatible,697,0.02%,3.28%,4,,
555987757,681131147989,G0031,Compatible,676,0.02%,3.28%,4,,
550210210,11509044501,G0031,Compatible,655,0.02%,3.28%,4,,
555087453,695111001550,G0031,Compatible,653,0.01%,3.28%,4,,
553901197,300318751121,G0031,Compatible,620,0.01%,3.28%,4,,
287732,74170048650,G0031,Compatible,616,0.01%,3.28%,4,,
551729142,300312235139,G0031,Compatible,581,0.01%,3.28%,4,,
555987763,681131147972,G0031,Compatible,567,0.01%,3.28%,4,,
556614570,75609195938,G0031,Compatible,503,0.01%,3.28%,4,,
552894726,16500560104,G0031,Compatible,477,0.01%,3.28%,4,,
554377979,71249310687,G0031,Compatible,463,0.01%,3.28%,4,,
4683133,71249104606,G0031,Compatible,417,0.01%,3.28%,4,,
550807111,71249240854,G0031,Compatible,393,0.01%,3.28%,4,,
554377977,71249314548,G0031,Compatible,332,0.01%,3.28%,4,,
565282544,11509044532,G0031,Compatible,259,0.01%,3.28%,4,,
554377982,71249305416,G0031,Compatible,212,0.00%,3.28%,4,,
555740185,354973325111,G0031,Compatible,204,0.00%,3.28%,4,,
565282543,11509044723,G0031,Compatible,204,0.00%,3.28%,4,,
555742092,305730207300,G0031,Compatible,176,0.00%,3.28%,4,,
565431024,363824274645,G0031,Compatible,97,0.00%,3.28%,4,,
555742225,354973318014,G0031,Compatible,94,0.00%,3.28%,4,,
565431026,363824277646,G0031,Compatible,91,0.00%,3.28%,4,,
566042485,71249363287,G0031,Compatible,35,0.00%,3.28%,4,,
563838841,681131133531,G0198,Compatible,4508,0.10%,3.23%,4,,
552918503,681131087117,G0198,Compatible,4265,0.10%,3.23%,4,,
552910638,681131699402,G0198,Compatible,4182,0.10%,3.23%,4,,
4089779,681131928441,G0198,Compatible,4039,0.09%,3.23%,4,,
555131154,681131123655,G0198,Compatible,3843,0.09%,3.23%,4,,
550128089,78742436203,G0198,Compatible,3719,0.09%,3.23%,4,,
552804399,681131078511,G0198,Compatible,3679,0.08%,3.23%,4,,
554931326,681131776479,G0198,Compatible,3465,0.08%,3.23%,4,,
551247353,681131055840,G0198,Compatible,3170,0.07%,3.23%,4,,
4058625,605388999450,G0198,Compatible,3042,0.07%,3.23%,4,,
564691145,681131061469,G0198,Compatible,2989,0.07%,3.23%,4,,
557098229,681131779227,G0198,Compatible,2849,0.07%,3.23%,4,,
4089184,681131928823,G0198,Compatible,2806,0.06%,3.23%,4,,
552918161,78742009865,G0198,Compatible,2703,0.06%,3.23%,4,,
557098084,368163111361,G0198,Compatible,2672,0.06%,3.23%,4,,
554931325,78742092577,G0198,Compatible,2661,0.06%,3.23%,4,,
553577053,681131749336,G0198,Compatible,2646,0.06%,3.23%,4,,
550370348,681131056731,G0198,Compatible,2622,0.06%,3.23%,4,,
4095712,74312043499,G0198,Compatible,2581,0.06%,3.23%,4,,
552808832,681131078276,G0198,Compatible,2343,0.05%,3.23%,4,,
4060008,681131312714,G0198,Compatible,2334,0.05%,3.23%,4,,
554931324,681131071567,G0198,Compatible,2286,0.05%,3.23%,4,,
555059255,681131125321,G0198,Compatible,2249,0.05%,3.23%,4,,
4049437,681131297660,G0198,Compatible,2219,0.05%,3.23%,4,,
550546099,681131162661,G0198,Compatible,2171,0.05%,3.23%,4,,
554081019,681131112024,G0198,Compatible,2163,0.05%,3.23%,4,,
553692383,681131110129,G0198,Compatible,2150,0.05%,3.23%,4,,
4045763,681131111478,G0198,Compatible,2145,0.05%,3.23%,4,,
553041955,681131061384,G0198,Compatible,2110,0.05%,3.23%,4,,
552894752,681131087476,G0198,Compatible,1926,0.04%,3.23%,4,,
557097719,681131143158,G0198,Compatible,1910,0.04%,3.23%,4,,
553626702,681131112017,G0198,Compatible,1896,0.04%,3.23%,4,,
555366015,681131007207,G0198,Compatible,1864,0.04%,3.23%,4,,
557890172,307667491807,G0198,Compatible,1849,0.04%,3.23%,4,,
4097461,681131928878,G0198,Compatible,1826,0.04%,3.23%,4,,
552918512,681131058568,G0198,Compatible,1814,0.04%,3.23%,4,,
4095453,74312157455,G0198,Compatible,1700,0.04%,3.23%,4,,
552918163,78742435749,G0198,Compatible,1690,0.04%,3.23%,4,,
552894753,681131087483,G0198,Compatible,1605,0.04%,3.23%,4,,
553556931,681131111270,G0198,Compatible,1597,0.04%,3.23%,4,,
553577054,681131312516,G0198,Compatible,1564,0.04%,3.23%,4,,
557650121,47469062118,G0198,Compatible,1556,0.04%,3.23%,4,,
552206108,681131071789,G0198,Compatible,1521,0.03%,3.23%,4,,
552918513,605388009265,G0198,Compatible,1464,0.03%,3.23%,4,,
555746174,681131731591,G0198,Compatible,1443,0.03%,3.23%,4,,
552918166,78742499116,G0198,Compatible,1425,0.03%,3.23%,4,,
557482765,681131151092,G0198,Compatible,1416,0.03%,3.23%,4,,
555872281,681131143103,G0198,Compatible,1411,0.03%,3.23%,4,,
4079990,681131678926,G0198,Compatible,1375,0.03%,3.23%,4,,
552918511,681131111430,G0198,Compatible,1321,0.03%,3.23%,4,,
4021898,631656603118,G0198,Compatible,1276,0.03%,3.23%,4,,
551636474,681131065740,G0198,Compatible,1264,0.03%,3.23%,4,,
4001926,681131928892,G0198,Compatible,1260,0.03%,3.23%,4,,
4072320,605388325549,G0198,Compatible,1250,0.03%,3.23%,4,,
4070131,47469058654,G0198,Compatible,1239,0.03%,3.23%,4,,
552918168,681131087506,G0198,Compatible,1232,0.03%,3.23%,4,,
4007493,47469060763,G0198,Compatible,1180,0.03%,3.23%,4,,
4045678,681131111324,G0198,Compatible,1171,0.03%,3.23%,4,,
557098164,681131025324,G0198,Compatible,1126,0.03%,3.23%,4,,
552204624,681131071642,G0198,Compatible,1074,0.02%,3.23%,4,,
553577052,681131002233,G0198,Compatible,1033,0.02%,3.23%,4,,
553557366,681131101233,G0198,Compatible,952,0.02%,3.23%,4,,
4059239,681131573689,G0198,Compatible,925,0.02%,3.23%,4,,
557654265,681131156905,G0198,Compatible,875,0.02%,3.23%,4,,
557654264,681131071871,G0198,Compatible,853,0.02%,3.23%,4,,
4058632,681131865746,G0198,Compatible,844,0.02%,3.23%,4,,
4000889,605388627773,G0198,Compatible,822,0.02%,3.23%,4,,
557654263,78742093406,G0198,Compatible,820,0.02%,3.23%,4,,
4008274,681131633253,G0198,Compatible,725,0.02%,3.23%,4,,
557957863,681131156738,G0198,Compatible,723,0.02%,3.23%,4,,
551230423,681131057523,G0198,Compatible,554,0.01%,3.23%,4,,
556083490,605388627728,G0198,Compatible,513,0.01%,3.23%,4,,
555840804,305730164658,G0198,Compatible,279,0.01%,3.23%,4,,
555060100,305730154215,G0198,Compatible,196,0.00%,3.23%,4,,
552218921,681131073981,G0198,Compatible,33,0.00%,3.23%,4,,
564255081,789939101155,G0198,Compatible,14,0.00%,3.23%,4,,
555624726,681131131919,G83190,Compatible,7363,0.17%,1.69%,4,,
565305818,47875881525,G83190,Compatible,4017,0.09%,1.69%,4,,
502058,97855066237,G83190,Compatible,3665,0.08%,1.69%,4,,
552236634,97855082169,G83190,Compatible,3435,0.08%,1.69%,4,,
502097,97855063953,G83190,Compatible,3149,0.07%,1.69%,4,,
555624722,681131131926,G83190,Compatible,2928,0.07%,1.69%,4,,
2689909,735282101229,G83190,Compatible,2808,0.06%,1.69%,4,,
550320314,616960210405,G83190,Compatible,2669,0.06%,1.69%,4,,
552686031,26285000016,G83190,Compatible,2576,0.06%,1.69%,4,,
2659808,885131627032,G83190,Compatible,2570,0.06%,1.69%,4,,
553916211,820909057444,G83190,Compatible,2556,0.06%,1.69%,4,,
551209497,11017404941,G83190,Compatible,2243,0.05%,1.69%,4,,
555624693,619659116521,G83190,Compatible,2144,0.05%,1.69%,4,,
7233096,97855066596,G83190,Compatible,2047,0.05%,1.69%,4,,
562894138,27242900479,G83190,Compatible,1710,0.04%,1.69%,4,,
552262898,97855076540,G83190,Compatible,1654,0.04%,1.69%,4,,
555624718,619659125462,G83190,Compatible,1539,0.04%,1.69%,4,,
551195608,11017404927,G83190,Compatible,1530,0.04%,1.69%,4,,
557462067,619659154493,G83190,Compatible,1434,0.03%,1.69%,4,,
563139753,619659125455,G83190,Compatible,1377,0.03%,1.69%,4,,
562894144,27242900486,G83190,Compatible,1270,0.03%,1.69%,4,,
551195609,11017404880,G83190,Compatible,1215,0.03%,1.69%,4,,
560993422,887276200033,G83190,Compatible,1213,0.03%,1.69%,4,,
562894139,27242900493,G83190,Compatible,1190,0.03%,1.69%,4,,
551195606,11017404866,G83190,Compatible,1177,0.03%,1.69%,4,,
554050476,77089555004,G83190,Compatible,1111,0.03%,1.69%,4,,
551195607,11017404842,G83190,Compatible,1104,0.03%,1.69%,4,,
554273695,883813399062,G83190,Compatible,1099,0.03%,1.69%,4,,
552618686,76683427007,G83190,Compatible,1007,0.02%,1.69%,4,,
555624719,619659141363,G83190,Compatible,918,0.02%,1.69%,4,,
551650718,28377910135,G83190,Compatible,885,0.02%,1.69%,4,,
555608797,619659113209,G83190,Compatible,804,0.02%,1.69%,4,,
565318245,619659159887,G83190,Compatible,702,0.02%,1.69%,4,,
552618682,76683427014,G83190,Compatible,696,0.02%,1.69%,4,,
550412875,97855070098,G83190,Compatible,689,0.02%,1.69%,4,,
550322082,616960210337,G83190,Compatible,605,0.01%,1.69%,4,,
565318241,619659160456,G83190,Compatible,592,0.01%,1.69%,4,,
551209509,11017404644,G83190,Compatible,581,0.01%,1.69%,4,,
551195605,11017404828,G83190,Compatible,531,0.01%,1.69%,4,,
550320315,616960210412,G83190,Compatible,452,0.01%,1.69%,4,,
551195611,11017404743,G83190,Compatible,441,0.01%,1.69%,4,,
551195603,11017404767,G83190,Compatible,405,0.01%,1.69%,4,,
551195610,11017404569,G83190,Compatible,400,0.01%,1.69%,4,,
551195600,11017404781,G83190,Compatible,357,0.01%,1.69%,4,,
4073582,73796266523,G83190,Compatible,336,0.01%,1.69%,4,,
551195601,11017404668,G83190,Compatible,202,0.00%,1.69%,4,,
565599262,45496591663,G83190,Compatible,168,0.00%,1.69%,4,,
565383367,14633738230,G83190,Compatible,150,0.00%,1.69%,4,,
562950248,33753133015,G83190,Compatible,60,0.00%,1.69%,4,,
562950247,33753140594,G83190,Compatible,60,0.00%,1.69%,4,,
554782294,672935122579,G39109,Compatible,5796,0.13%,0.71%,4,,
551008473,70330728851,G39109,Compatible,2028,0.05%,0.71%,4,,
553284618,35000688651,G39109,Compatible,1978,0.05%,0.71%,4,,
555648451,47400115798,G39109,Compatible,1876,0.04%,0.71%,4,,
